YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2019-Oct-21,112.9145416666667,22.702250000000003,14.534791666666635,-1.574527777777785,14.619825803216525,0.0752130510707616,0.8934481553555731,0.0
2019-Oct-22,127.44933333333333,21.127722222222218,14.416833333333358,-2.845888888888883,14.695038854287287,0.009958972736876959,0.9686612064263347,0.8934481553555731
2019-Oct-23,141.8661666666667,18.281833333333335,14.158458333333328,-3.971777777777776,14.704997827024163,-0.006993143290314308,0.9786201791632116,1.8621093617819078
2019-Oct-24,156.02462500000001,14.310055555555559,13.868791666666624,-4.867027777777784,14.69800468373385,0.001995986381453818,0.9716270358728973,2.8407295409451194
2019-Oct-25,169.89341666666664,9.443027777777775,13.645916666666722,-5.466166666666664,14.700000670115303,0.012596242916304234,0.9736230222543512,3.8123565768180168
2019-Oct-26,183.53933333333336,3.9768611111111105,13.553708333333333,-5.723416666666666,14.712596913031607,0.01286452821365991,0.9862192651706554,4.785979599072368
2019-Oct-27,197.0930416666667,-1.7465555555555556,13.612875000000031,-5.615055555555557,14.725461441245267,0.0018261407424571274,0.9990837933843153,5.772198864243023
2019-Oct-28,210.70591666666672,-7.361611111111112,13.799875000000014,-5.143583333333331,14.727287581987724,-0.022345345664314564,1.0009099341267724,6.771282657627339
2019-Oct-29,224.50579166666674,-12.505194444444443,14.048999999999893,-4.342916666666669,14.70494223632341,-0.0700572858926023,0.9785645884624579,7.772192591754111
2019-Oct-30,238.55479166666663,-16.848111111111113,14.262500000000017,-3.28038888888889,14.634884950430807,-0.15329639368965609,0.9085073025698556,8.750757180216569
2019-Oct-31,252.81729166666665,-20.128500000000003,14.335541666666671,-2.051499999999997,14.481588556741151,-0.26595203379540955,0.7552109088801995,9.659264482786424
2019-Nov-01,267.1528333333333,-22.18,14.194958333333375,-0.7664722222222196,14.215636522945742,-0.3763967449203953,0.48925887508478993,10.414475391666624
2019-Nov-02,281.3477916666667,-22.94647222222222,13.83120833333328,0.47141666666665927,13.839239778025346,-0.44379629866713977,0.11286213016439461,10.903734266751414
2019-Nov-03,295.179,-22.47505555555556,13.301291666666657,1.5854166666666671,13.395443479358207,-0.44478782025070807,-0.33093416850274515,11.016596396915808
2019-Nov-04,308.48029166666663,-20.889638888888893,12.70033333333339,2.5339722222222285,12.950655659107499,-0.3831451105188073,-0.7757219887534532,10.685662228413063
2019-Nov-05,321.180625,-18.355666666666664,12.1248333333333,3.3061666666666607,12.567510548588691,-0.2795570579288249,-1.1588670992722605,9.90994023965961
2019-Nov-06,333.3054583333333,-15.049500000000004,11.649791666666715,3.908472222222226,12.287953490659866,-0.15682951770405573,-1.4384241572010854,8.75107314038735
2019-Nov-07,344.95525000000004,-11.141027777777778,11.323583333333374,4.352083333333334,12.13112397295581,-0.03183683945546889,-1.5952536749051411,7.312648983186264
2019-Nov-08,356.2788333333334,-6.788944444444444,11.172833333333244,4.643333333333333,12.099287133500342,0.08678100416670809,-1.62709051436061,5.717395308281123
2019-Nov-09,7.451666666666667,-2.145611111111111,11.209749999999996,4.779305555555555,12.18606813766705,0.19584133212216237,-1.540309510193902,4.090304793920513
2019-Nov-10,18.661416666666664,2.633694444444444,11.436083333333343,4.746333333333335,12.381909469789212,0.2937977469480213,-1.3444681780717396,2.549995283726611
2019-Nov-11,30.097500000000007,7.380027777777779,11.841666666666665,4.521999999999999,12.675707216737234,0.3765933365082823,-1.0506704311237183,1.2055271056548715
2019-Nov-12,41.93916666666667,11.902027777777779,12.398250000000004,4.079944444444445,13.052300553245516,0.432432356135557,-0.674077094615436,0.15485667453115326
2019-Nov-13,54.33741666666668,15.981972222222224,13.049416666666637,3.3986388888888914,13.484732909381073,0.4404804983692703,-0.241644738479879,-0.5192204200842827
2019-Nov-14,67.38683333333331,19.380611111111115,13.703666666666706,2.474083333333329,13.925213407750343,0.37942137066015746,0.19883575988939128,-0.7608651585641617
2019-Nov-15,81.09050000000002,21.854694444444444,14.24229166666666,1.3340555555555547,14.3046347784105,0.24843844895665335,0.5782571305495487,-0.5620293986747704
2019-Nov-16,95.33279166666668,23.18875,14.552999999999983,0.046166666666671574,14.553073227367154,0.0823768231285733,0.8266955795062021,0.01622773187477833
2019-Nov-17,109.88579166666666,23.23491666666667,14.578583333333327,-1.288916666666669,14.635450050495727,-0.05953085767681365,0.9090724026347754,0.8429233113809804
2019-Nov-18,124.46437499999999,21.946,14.349250000000012,-2.560555555555556,14.575919192818914,-0.13250533417820343,0.8495415449579617,1.7519957140157558
2019-Nov-19,138.813625,19.385444444444445,13.968333333333305,-3.6739444444444462,14.44341385864071,-0.13102198010678023,0.7170362107797583,2.6015372589737176
2019-Nov-20,152.7819583333333,15.7115,13.565333333333399,-4.563583333333332,14.31239187853393,-0.08088435780051384,0.5860142306729781,3.318573469753476
2019-Nov-21,166.3472916666667,11.147916666666667,13.25145833333329,-5.189861111111112,14.231507520733416,-0.014414486768291823,0.5051298728724642,3.904587700426454
2019-Nov-22,179.59875,5.958055555555555,13.09833333333333,-5.5280555555555555,14.217093033965124,0.04580788619061238,0.4907153861041724,4.409717573298918
2019-Nov-23,192.69708333333332,0.43,13.134833333333347,-5.55936111111111,14.262900920155737,0.08883323384269204,0.5365232722947848,4.900432959403091
2019-Nov-24,205.83191666666667,-5.12936111111111,13.348958333333343,-5.270444444444446,14.351734153998429,0.10690534590857403,0.6253565061374768,5.4369562316978755
