YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2019-Nov-25,219.82595833333338,-10.410361111111111,14.057624999999945,-4.749888888888886,14.83840507256132,0.033788166531973474,1.1028416246990425,7.914577910206674
2019-Nov-26,233.88358333333332,-15.160249999999998,14.387458333333285,-3.7660555555555604,14.872193239093294,-0.06340026179607072,1.136629791231016,9.017419534905716
2019-Nov-27,248.2710416666666,-18.926305555555558,14.588000000000108,-2.547666666666661,14.808792977297223,-0.2139466496069229,1.0732295294349452,10.154049326136732
2019-Nov-28,262.8590416666667,-21.47397222222222,14.544374999999945,-1.2127222222222258,14.5948463276903,-0.3820609869970397,0.8592828798280223,11.227278855571678
2019-Nov-29,277.40341666666666,-22.686694444444445,14.212375000000009,0.10800000000000409,14.21278534069326,-0.5109509058512351,0.4772218928309826,12.0865617353997
2019-Nov-30,291.61579166666667,-22.57869444444444,13.639541666666673,1.3050555555555512,13.701834434842025,-0.5587091709868677,-0.03372901302025255,12.563783628230683
2019-Dec-01,305.25533333333334,-21.27363888888889,12.937833333333288,2.3139166666666675,13.143125263855158,-0.5206349785851092,-0.5924381840071202,12.53005461521043
2019-Dec-02,318.1931666666666,-18.959722222222222,12.231708333333358,3.1164999999999985,12.622490285270048,-0.4197591150629254,-1.1130731625922294,11.93761643120331
2019-Dec-03,330.424875,-15.843222222222224,11.619999999999948,3.7258888888888926,12.202731170207123,-0.2848849989767164,-1.5328322776551548,10.82454326861108
2019-Dec-04,342.04487499999993,-12.117333333333331,11.165500000000009,4.167333333333331,11.917846171230407,-0.13794674689184028,-1.8177172766318712,9.291710990955925
2019-Dec-05,353.21037499999994,-7.95,10.901500000000055,4.463555555555557,11.779899424338566,0.00944206902832434,-1.9556640235237115,7.473993714324054
2019-Dec-06,4.1118749999999995,-3.4864444444444436,10.843583333333337,4.626583333333333,11.78934149336689,0.15194750169636428,-1.9462219544953872,5.518329690800343
2019-Dec-07,14.955458333333336,1.1401388888888888,10.997041666666664,4.653972222222223,11.941288995063255,0.2873685222338622,-1.7942744527990229,3.5721077363049556
2019-Dec-08,25.9525,5.794111111111112,11.359291666666671,4.528416666666667,12.228657517297117,0.41156391322745556,-1.5069059305651606,1.7778332835059327
2019-Dec-09,37.31179166666667,10.322527777777779,11.915208333333325,4.219361111111107,12.640221430524573,0.5133525193677446,-1.095342017337705,0.2709273529407721
2019-Dec-10,49.227,14.541888888888886,12.625541666666678,3.689472222222223,13.153573949892317,0.570322025993848,-0.5819894979699605,-0.824414664396933
2019-Dec-11,61.852541666666674,18.23136111111111,13.412500000000001,2.906916666666664,13.723895975886165,0.551043746269599,-0.011667471976112509,-1.4064041623668935
2019-Dec-12,75.26504166666668,21.138277777777773,14.152541666666664,1.8653333333333393,14.274939722155764,0.4332458706915485,0.5393762742934864,-1.418071634343006
2019-Dec-13,89.41758333333334,23.003611111111113,14.695749999999975,0.6046944444444406,14.708185592847313,0.23366689386157624,0.972622144985035,-0.8786953600495195
2019-Dec-14,104.11333333333332,23.608305555555553,14.921500000000023,-0.7796111111111124,14.941852486708889,0.016712491308950916,1.2062890388466112,0.09392678493551543
2019-Dec-15,119.03483333333334,22.82869444444444,14.80254166666667,-2.15486111111111,14.95856497801784,-0.14179921257908745,1.2230015301555621,1.3002158237821266
2019-Dec-16,133.837375,20.67383333333333,14.42379166666666,-3.3898055555555544,14.816765765438753,-0.20495558082639143,1.0812023175764747,2.5232173539376888
2019-Dec-17,148.26116666666667,17.284027777777776,13.936999999999983,-4.3891944444444455,14.611810184612361,-0.18584765124626124,0.8762467367500832,3.6044196715141634
2019-Dec-18,162.19816666666665,12.894833333333331,13.493291666666693,-5.102888888888886,14.4259625333661,-0.119940357993503,0.690399085503822,4.480666408264247
2019-Dec-19,175.69145833333334,7.791944444444445,13.200916666666643,-5.5134444444444455,14.306022175372597,-0.03842346135500563,0.570458727510319,5.171065493768069
2019-Dec-20,188.892375,2.2784999999999997,13.115291666666678,-5.61725,14.267598714017591,0.039857565671585604,0.5320352661553134,5.741524221278388
2019-Dec-21,202.00766666666667,-3.33875,13.244083333333379,-5.412722222222222,14.307456279689177,0.10137489207149741,0.571892831826899,6.273559487433701
2019-Dec-22,215.25175000000004,-8.751472222222223,13.550291666666595,-4.89938888888889,14.408831171760674,0.12854310190276763,0.6732677238983964,6.8454523192606
2019-Dec-23,228.80204166666664,-13.650861111111112,13.950875000000082,-4.087583333333331,14.537374273663442,0.09687497739053796,0.801810825801164,7.5187200431589964
2019-Dec-24,242.75291666666672,-17.738444444444443,14.320499999999953,-3.014055555555558,14.63424925105398,-0.011820216763984703,0.898685803191702,8.32053086896016
2019-Dec-25,257.0734166666667,-20.7525,14.516708333333327,-1.7551666666666677,14.622429034289995,-0.18491247122826415,0.8868655864277173,9.219216672151862
2019-Dec-26,271.590125,-22.50766666666667,14.43129166666671,-0.42391666666666694,14.437516563061731,-0.369399433715456,0.7019531151994531,10.10608225857958
2019-Dec-27,286.0214166666667,-22.931583333333336,14.042124999999942,0.8547777777777803,14.068117129346275,-0.5002348991889107,0.3325536814839971,10.808035373779033
2019-Dec-28,300.06354166666665,-22.076805555555556,13.422750000000008,1.9791944444444454,13.567882230157364,-0.5412959555157997,-0.16768121770491362,11.14058905526303
2019-Dec-29,313.48629166666666,-20.09761111111111,12.701083333333372,2.8938611111111108,13.026586274641565,-0.49710354506819243,-0.7089771732207133,10.972907837558116
2019-Dec-30,326.18737500000003,-17.20375,12.0044166666666,3.589138888888886,12.529482729573372,-0.39459959044310544,-1.2060807182889057,10.263930664337403
2019-Dec-31,338.19179166666663,-13.614611111111113,11.426791666666702,4.084583333333335,12.134883139130267,-0.26107960639041217,-1.6006803087320112,9.057849946048497
2020-Jan-01,349.61858333333333,-9.530027777777779,11.02466666666669,4.409527777777778,11.873803532739855,-0.11391112155813232,-1.8617599151224233,7.457169637316486
2020-Jan-02,0.64325,-5.120500000000001,10.827458333333334,4.589250000000001,11.759892411181722,0.03822628971297881,-1.9756710366805557,5.595409722194063
2020-Jan-03,11.470708333333334,-0.53125,10.848833333333335,4.636638888888889,11.798118700894701,0.19234950711211773,-1.9374447469675768,3.619738685513507
2020-Jan-04,22.31954166666667,4.105388888888889,11.094083333333334,4.548916666666667,11.990468208006819,0.34496583909508693,-1.7450952398554591,1.6822939385459303
2020-Jan-05,33.413625,8.654305555555556,11.55933333333332,4.306361111111109,12.335434047101906,0.48786145698244354,-1.4001294007603722,-0.06280130130952877
2020-Jan-06,44.972958333333324,12.960666666666665,12.22395833333335,3.8745000000000047,12.82329550408435,0.6013442834897997,-0.9122679437779286,-1.462930702069901
2020-Jan-07,57.196916666666674,16.83516666666667,13.03479166666667,3.2117222222222175,13.424639787574149,0.6512763776230592,-0.3109236602881289,-2.3751986458478296
2020-Jan-08,70.23170833333334,20.046888888888887,13.889083333333318,2.2857777777777812,14.075916165197208,0.5982852301773942,0.34035271733493033,-2.6861223061359585
2020-Jan-09,84.12079166666666,22.332666666666668,14.632958333333335,1.0994166666666665,14.674201395374602,0.4276744369355967,0.9386379475123245,-2.345769588801028
